"Data Source","World Development Indicators",

"Last Updated Date","2021-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Namibia","NAM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","42355.0979684086","41848.0711083423","40770.0397714926","39088.5453070238","37967.3353772646","37001.7280616363","37459.6526979012","37377.8805066103","36279.2222644509","35634.6829501533","35174.3593199815","36925.5732834684","38522.1966260437","36983.6889111874","36755.3808019713","37343.0077821991","37712.0534211262","38501.4882764595","38997.0009563843","39574.4321169947","40255.2982968295","40079.9277056868","41367.4344939703","42488.1096791217","46985.4919435507","47413.8841627171","49917.6474712168","51677.5383793825","52089.8420211502","51298.6423617419","53425.302419451","55160.7703012049","56947.3615346457","59101.8852873039","61601.6574426918","63077.7083165544","61944.5592683932","60170.7016127782","59702.4019204758","58240.9625081843","52612.8012741759",
"New Caledonia","NCL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","844001.393149171","785481.289925134","802165.563689119","888939.44281407","984139.145846154","1197128.48457143","1195523.54986667","1181979.35834263","1025101.42555642","1133253.01447328","1193245.35981887","1207025.54173134","1211869.30447059","1316116.59170909","1128914.38209386","1111954.52961085","1015269.44706625","1017872.69886067","977390.549993275","975628.468288823","1001048.82180641","972773.213956149","1008041.26943302","1330706.87814238","1448339.1012954","1465350.87264408","1498032.59652604","1468662.27393923","1438855.07102593","1437281.60538732","1488607.82432823","1466937.23212731","1467748.63942647","1394053.89309184","1380146.7046756","1382591.53597524","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","454061.301697481","461422.378491818","494399.257892489","525523.432241609","511154.543768398","530982.255112148","514000.395507537","500151.403371006","488017.741380906","448415.235055308","449340.187547916","461822.06324154","426000.398013793","343723.402627045","363602.44385003","343620.266402504","336214.76519594","352022.211826054","388036.501841032","403900.500965576","382785.606946068","371274.707720722","368594.615300944","344306.001581339","278267.7090356","291220.322053489","300891.923384069","292526.307372941","303535.609860012","297310.160789343","284414.356678401","274208.778922825","270617.535914632","262494.135354605","258380.492120909","255748.16530877","247243.604095007","242348.938849281","257229.188713525","247642.297904779","235978.167526963","244086.643899381","246877.191347522","243102.240096306","235102.789794295","243106.33937134","248066.437362808","246429.107432114","255637.416592698","250911.2624266","262160.741373996","258138.847323102","274458.02968653","277969.694265983","285094.912303844","286287.545190617","291173.911092176","294215.435812004","303642.129640418","309593.196160101","302606.814098415",
"Nigeria","NGA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","205544.88109167","201803.16331001","205766.883116413","218752.987585484","224745.06098016","230733.767632288","216224.518971891","178269.816153512","172214.710306488","209153.075167962","255547.991553224","285232.495352696","287949.354041459","296163.757875691","320877.110652555","295958.800256374","313580.8915393","322667.116827806","294987.188731563","305706.598999363","309612.514316907","261776.274924473","237705.666951762","206439.886880025","199039.147552659","205475.235616071","200317.912853427","201371.281686383","210527.505992246","209035.175125911","227703.452907424","222774.891411312","227287.919884513","217157.519685518","207965.636390728","202703.997046217","206017.38443697","206855.516628357","206973.826647154","203050.181959081","207962.235101473","214805.379581579","241564.691351126","252816.258429054","269223.031631885","279242.500425629","288530.714397789","299558.566911975","311458.562414564","327648.036492015","344549.909042532","353250.904486518","358453.7647746","372267.578801578","385348.974260249","385236.135196534","369177.996801833","362574.075742527","360109.570165741","358742.045422524","343459.228391682",
"Nicaragua","NIC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","22418.9471351176","23353.8588280173","25106.2127611789","26992.9955311815","29245.5864228539","31072.6645347784","31140.9613092989","32320.9255294022","31781.2817576133","32756.0947656076","32202.9851280865","32264.0821566523","31983.4417622508","33004.00396311","36542.5361963876","35375.8699865446","36086.0110032622","37920.260542432","33898.8211207527","24187.7059917847","24573.9118646384","25162.7635777684","24271.2272063785","24714.3698321959","23704.495045387","22180.6280191174","21445.0909916057","20822.2874960056","17838.2197033278","17152.8198551696","16772.1493848865","16371.1393134735","16069.3502186039","15654.7633207963","15834.8043544541","16435.051207121","17148.2524251983","17510.5458174543","17853.5909968595","18801.9316411145","19270.905428944","19548.1969313365","19416.4951438156","19632.1346947298","20394.4173362933","20979.3441695172","21552.9991619145","22337.8400183468","22789.8471195793","21740.0006753066","22392.4624377024","23488.5952734483","24682.1996713765","25556.7787476441","26429.7623826785","27338.3581591179","28219.5188111619","29152.4787688593","27820.4229153436","26470.6929322315","25637.650474281",
"Netherlands","NLD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","12867.6919240635","12737.0851633952","13416.2694522537","13716.3419390613","14654.000425137","15703.5172999917","15924.7595050804","16576.6831853339","17458.010994567","18366.5498031369","19254.2581883872","19848.0322516273","20342.6934861016","21273.4630511867","21833.2243144657","21639.9090173042","22427.5031350649","22856.4596243483","23328.7502241477","23634.917977785","23763.285841496","23415.877763559","23019.5429370719","23407.1042321086","24028.1892714964","24533.4864285817","25077.6713839799","25400.2994332711","26105.1687746704","27096.0085479692","28035.7733767359","28494.1735781727","28762.0230837835","28921.4364886444","29598.825197275","30370.7546914724","31288.6510142817","32475.5490002018","33781.2293705393","35246.4477809635","36463.6973389805","37031.6041575004","36875.9352400398","36759.4847849365","37359.1011154248","38036.3092397561","39289.5865503339","40683.3294306035","41404.7899640956","39681.9207147467","40009.0028560262","40440.5512729411","39876.0337982265","39706.8881590285","40127.4243095527","40732.6526808888","41404.462654065","42358.5393656148","43106.1410114334","43543.0369802629","41682.6082860758",
"Norway","NOR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","154300.247869776","162682.598273038","165922.008221008","170905.076392552","178116.234417581","186078.685393861","191588.850325156","201878.925790263","204713.062969119","212198.686562167","214756.42344488","225352.347235065","235556.587280359","244517.766446196","252538.731494925","263586.098715024","277635.817028269","287967.837396323","297970.44401973","309941.984281465","323050.357106143","327086.212607648","326654.089263916","338508.906044716","357985.159292085","376735.453879046","390568.451828186","395560.921492128","392434.186770458","394875.34721064","401123.147548033","411531.039492863","423787.695084991","433259.253092133","452578.083402877","468944.187719536","490032.264131306","513138.578261796","523479.373859293","530372.062386694","543829.202040451","552310.484118419","557284.793238844","559067.922201253","577834.931433761","588980.447045189","598277.031426979","609847.885596412","605163.52880283","587259.248091526","584059.893006128","582190.746459582","590125.918264017","589062.416639975","593928.403467081","599615.272461375","600724.918564628","609736.689705149","612502.155531074","613564.100722976","605311.484856794",
"Nepal","NPL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","25112.2749317211","25187.1950827236","25260.2244253281","25322.744312258","26777.327356999","25999.5867918996","27332.8880439642","26405.9945455547","26078.1566717732","26711.004763991","26854.5492205051","25996.6710190948","26255.0836858345","25582.9335494641","26625.1500894319","26431.0139215398","26992.0218865563","27193.7494348572","27760.3494424706","27780.3973722468","26522.5954111803","28079.1050540109","28469.3047664804","26984.8541830756","28920.3582748165","30004.0349099769","30679.8862845107","30520.2504931813","32145.1134865248","32765.4799164364","33449.1517372093","34662.4657143771","35121.5177559244","35491.6645772132","37402.0107575076","37739.3808298761","38824.8303641705","39892.0921132133","40252.1950001108","41220.148704262","42987.4894036059","44299.5718261524","43673.8203932483","44753.7522221023","46225.5959231978","47229.7078258638","48215.3999751718","49263.2817058942","51713.9531155576","53621.9379394135","55934.7845392515","57788.8491054949","60470.2212332655","62770.1924653362","66570.3544215558","68937.8194910959","68605.5860983009","73765.4327364966","78079.7595885426","81784.2637099698","78624.9476626376",
"Nauru","NRU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3331.3143549364","3350.93419983753","3561.61595603948","2742.23034734918","3340.08097165992","3619.90950226244","3996.40323708662","4369.84804846559","4834.25414364641","6269.59247648903","7872.48517834581","8097.16599190283","8306.28222264655","7752.67088966626","8147.59318224387","8082.497212932","",
"New Zealand","NZL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","32254.2859432088","32346.5538895297","33185.5136699904","33569.4680201741","34997.4735191526","34973.6434206774","35706.0644515988","37095.1845310031","37461.8943056882","38485.2016141453","38525.2788297093","38283.6093683377","38161.6976842871","37868.8407712175","35684.4276272496","35701.1037177563","37552.2798275572","38953.1524861878","40199.961888169","40999.9011254019","41294.78830032","41256.3874180865","43277.2172824698","44273.5293050263","45538.3955675815","46846.1342281879","48020.4159217322","49217.7981651376","50281.6113113525","51103.4378435215","52161.9631611345","51144.4250903798","50567.2230744201","50772.2892867814","51523.7267335766","52390.1857943332","53390.7055221629","54513.8926159637","55395.4961600208","56185.5679769203","57012.3570716304","57795.4466799984","57811.3775028618","57172.9016777137",
"OECD members","OED","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","889.937295784359","911.460804198813","1473.45788597822","2603.23844348054","3172.72893730489","3498.17739985047","3411.18970624967","3614.0495069872","2981.46336656896","3186.2351577181","3784.55820560703","4338.61488168947","4156.56633982898","3789.89360308158","3740.1780909364","3751.1405922464","4152.45124511651","4383.15103097169","4847.06045999938","5380.4428352901","5858.39191191819","5735.43473766633","5337.43526943112","5459.44825676287","5880.41900685476","5642.64651774271","5727.47236847733","5929.12757302075","6017.87205866881","6029.07677097918","6169.94279731085","6265.81841967369","6605.16046385413","6773.36862355423","6786.66313739854","7189.57328776873","7423.53697582323","7216.3448764657","6872.7547346674","6792.58733557005","6779.52006626761","6951.33015646228","7052.05886088669","7370.17654609107","7480.15653493647","7194.98322079051","6909.93884099173","7003.04750925958","6838.97140305416","6486.53582478741","6405.04789849766","6413.10316186273","6177.80137724872","6023.46555200498","5799.02816659908","",
"Other small states","OSS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
